ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility,literalA_prob,literalA_probmax,literalA_bestmove,pragA_prob,pragA_probmax,pragA_bestmove,level1_H_prob,level1_H_probmax,level1_H_bestmove,level2_H_prob,level2_H_probmax,level2_H_bestmove
13560,fill nocolor B2,7,fill,15,10,"(95, 28)",architect,1,0.01114,0.01114,"[(60, 11), (60, 27), (60, 28), (79, 11), (79, 27), (79, 28), (80, 11), (80, 27), (80, 28), (84, 11), (84, 27), (84, 28), (85, 11), (85, 27), (85, 28), (86, 11), (86, 27), (86, 28), (95, 11), (95, 27), (95, 28), (105, 11), (105, 27), (105, 28), (106, 11), (106, 27), (106, 28), (107, 11), (107, 27), (107, 28)]",0.00452,0.00452,"[(85, 28)]",NA,NA,NA,NA,NA,NA
13560,fill nocolor B2,7,fill,15,11,"(107, 27)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05214,"[(60, 67)]",0.00127,0.10172,"[(60, 87)]"
13560,fill nocolor B2,7,fill,15,12,"(60, 9)",architect,1,0.01361,0.01361,"[(60, 9), (60, 10), (60, 11), (79, 9), (79, 10), (79, 11), (80, 9), (80, 10), (80, 11), (84, 9), (84, 10), (84, 11), (85, 9), (85, 10), (85, 11), (86, 9), (86, 10), (86, 11), (105, 9), (105, 10), (105, 11), (106, 9), (106, 10), (106, 11)]",0.00535,0.00535,"[(85, 10), (85, 11)]",NA,NA,NA,NA,NA,NA
13560,fill nocolor B2,7,fill,15,13,"(106, 10)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05351,"[(79, 67)]",0.00218,0.0571,"[(78, 107)]"
13560,fill nocolor B2,7,fill,15,14,"(78, 11)",architect,1,0.02005,0.02005,"[(78, 11), (79, 11), (80, 11), (84, 11), (85, 11), (86, 11), (105, 11)]",0.00658,0.00658,"[(85, 11)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B2,8,clear,3,0,"(82, 87)",architect,1,0.00915,0.00915,"[(82, 38), (82, 42), (82, 48), (82, 54), (82, 61), (82, 62), (82, 67), (82, 68), (82, 70), (82, 71), (82, 73), (82, 76), (82, 77), (82, 87), (82, 93), (99, 38), (99, 42), (99, 48), (99, 54), (99, 61), (99, 62), (99, 67), (99, 68), (99, 70), (99, 71), (99, 73), (99, 76), (99, 77), (99, 87), (99, 93)]",0.00368,0.00368,"[(99, 42)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B2,8,clear,3,1,"(100, 71)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.04596,"[(60, 67)]",0.00055,0.10441,"[(60, 82)]"
13560,clear nocolor B2,8,clear,3,2,"(99, 69)",architect,1,0.01069,0.01069,"[(99, 38), (99, 42), (99, 48), (99, 53), (99, 54), (99, 61), (99, 62), (99, 67), (99, 68), (99, 69), (99, 70), (99, 73), (99, 76), (99, 77), (99, 93)]",0.00393,0.00393,"[(99, 42)]",NA,NA,NA,NA,NA,NA
13560,cover green all,9,cover,5,0,"(94, 73)",architect,1,0.00841,0.00841,"[(72, 38), (72, 48), (72, 70), (72, 73), (72, 81), (80, 38), (80, 48), (80, 70), (80, 73), (80, 81), (82, 38), (82, 48), (82, 70), (82, 73), (82, 81), (85, 38), (85, 48), (85, 70), (85, 73), (85, 81), (86, 38), (86, 48), (86, 70), (86, 73), (86, 81), (89, 38), (89, 48), (89, 70), (89, 73), (89, 81), (91, 38), (91, 48), (91, 70), (91, 81), (94, 38), (94, 48), (94, 70), (94, 73), (94, 81), (95, 38), (95, 48), (95, 70), (95, 73), (95, 81), (99, 38), (99, 48), (99, 70), (99, 73), (105, 38), (105, 48), (105, 70), (105, 73), (105, 81)]",0.00368,0.00368,"[(85, 81)]",NA,NA,NA,NA,NA,NA
13560,cover green all,9,cover,5,1,"(95, 55)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.04832,"[(60, 67)]",0.00062,0.09437,"[(60, 64)]"
13560,cover green all,9,cover,5,2,"(82, 81)",architect,1,0.01065,0.01065,"[(55, 38), (55, 48), (55, 70), (55, 81), (72, 38), (72, 48), (72, 70), (72, 81), (80, 38), (80, 48), (80, 70), (80, 81), (82, 38), (82, 48), (82, 70), (82, 81), (85, 38), (85, 48), (85, 70), (85, 81), (86, 38), (86, 48), (86, 70), (86, 81), (89, 38), (89, 48), (89, 70), (89, 81), (99, 38), (99, 48), (99, 70), (105, 38), (105, 48), (105, 70), (105, 81)]",0.0042,0.0042,"[(85, 81)]",NA,NA,NA,NA,NA,NA
13560,cover green all,9,cover,5,3,"(86, 48)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.04487,"[(60, 67)]",0.00075,0.08481,"[(60, 101)]"
13560,cover green all,9,cover,5,4,"(89, 70)",architect,1,0.01311,0.01311,"[(55, 38), (55, 70), (72, 38), (72, 70), (80, 38), (80, 70), (85, 38), (85, 70), (89, 38), (89, 70), (100, 38), (100, 70), (104, 38), (104, 70), (105, 38), (105, 70)]",0.0042,0.0042,"[(104, 38)]",NA,NA,NA,NA,NA,NA
13560,cover green all,9,cover,5,5,"(80, 101)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.04584,"[(60, 67)]",0.00031,0.07272,"[(60, 101)]"
13560,cover green all,9,cover,5,6,"(55, 38)",architect,1,0.013,0.013,"[(55, 38), (72, 38), (85, 38), (98, 38), (100, 38), (101, 38), (104, 38), (105, 38), (107, 38)]",0.00392,0.00392,"[(104, 38)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,0,"(82, 87)",architect,1,0.00815,0.00815,"[(60, 38), (60, 48), (60, 54), (60, 67), (60, 68), (60, 70), (60, 71), (60, 73), (60, 76), (60, 77), (60, 87), (60, 93), (79, 38), (79, 48), (79, 54), (79, 67), (79, 68), (79, 70), (79, 71), (79, 73), (79, 76), (79, 77), (79, 87), (79, 93), (80, 38), (80, 48), (80, 54), (80, 67), (80, 68), (80, 70), (80, 71), (80, 73), (80, 76), (80, 77), (80, 87), (80, 93), (82, 38), (82, 48), (82, 54), (82, 67), (82, 68), (82, 70), (82, 71), (82, 73), (82, 76), (82, 77), (82, 87), (82, 93), (99, 38), (99, 48), (99, 54), (99, 67), (99, 68), (99, 70), (99, 71), (99, 73), (99, 76), (99, 77), (99, 87), (99, 93)]",0.00375,0.00378,"[(99, 54)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,1,"(72, 61)",helper,-1,NA,NA,NA,NA,NA,NA,0.0,0.0562,"[(60, 67)]",0.0006,0.08436,"[(60, 69)]"
13560,clear nocolor B,10,clear,10,2,"(100, 67)",architect,1,0.00815,0.00815,"[(60, 38), (60, 48), (60, 67), (60, 68), (60, 69), (60, 70), (60, 71), (60, 72), (60, 73), (60, 76), (60, 77), (60, 93), (61, 38), (61, 48), (61, 67), (61, 68), (61, 69), (61, 70), (61, 71), (61, 72), (61, 73), (61, 76), (61, 77), (61, 93), (80, 38), (80, 48), (80, 67), (80, 68), (80, 69), (80, 70), (80, 71), (80, 72), (80, 73), (80, 76), (80, 77), (80, 93), (99, 38), (99, 48), (99, 67), (99, 68), (99, 69), (99, 70), (99, 71), (99, 72), (99, 73), (99, 76), (99, 77), (99, 93), (100, 38), (100, 48), (100, 67), (100, 68), (100, 69), (100, 70), (100, 71), (100, 72), (100, 73), (100, 76), (100, 77), (100, 93)]",0.00365,0.00392,"[(99, 71)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,3,"(99, 70)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.08073,"[(60, 68)]",0.00142,0.1382,"[(60, 69)]"
13560,clear nocolor B,10,clear,10,4,"(60, 93)",architect,1,0.01053,0.01053,"[(60, 38), (60, 48), (60, 49), (60, 52), (60, 68), (60, 69), (60, 71), (60, 72), (60, 73), (60, 76), (60, 77), (60, 93), (61, 38), (61, 48), (61, 49), (61, 52), (61, 68), (61, 69), (61, 71), (61, 72), (61, 73), (61, 76), (61, 77), (61, 93), (80, 38), (80, 48), (80, 49), (80, 52), (80, 68), (80, 69), (80, 71), (80, 72), (80, 73), (80, 76), (80, 77), (80, 93)]",0.00443,0.00443,"[(80, 38)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,5,"(61, 101)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.08519,"[(61, 68)]",0.00185,0.04875,"[(78, 52)]"
13560,clear nocolor B,10,clear,10,6,"(101, 68)",architect,1,0.0088,0.0088,"[(78, 38), (78, 48), (78, 49), (78, 52), (78, 68), (78, 69), (78, 71), (78, 72), (78, 73), (78, 75), (78, 76), (78, 77), (79, 38), (79, 48), (79, 49), (79, 52), (79, 68), (79, 69), (79, 71), (79, 72), (79, 73), (79, 75), (79, 76), (79, 77), (80, 38), (80, 48), (80, 49), (80, 52), (80, 68), (80, 69), (80, 71), (80, 72), (80, 73), (80, 75), (80, 76), (80, 77), (101, 38), (101, 48), (101, 49), (101, 52), (101, 68), (101, 69), (101, 71), (101, 72), (101, 73), (101, 75), (101, 76), (101, 77)]",0.00362,0.00443,"[(78, 75)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,7,"(56, 77)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.08793,"[(79, 49), (79, 50)]",0.00289,0.06281,"[(79, 69)]"
13560,clear nocolor B,10,clear,10,8,"(78, 75)",architect,1,0.01002,0.01002,"[(78, 48), (78, 49), (78, 50), (78, 52), (78, 56), (78, 59), (78, 69), (78, 71), (78, 72), (78, 73), (78, 75), (78, 76), (79, 48), (79, 49), (79, 50), (79, 52), (79, 56), (79, 59), (79, 69), (79, 71), (79, 72), (79, 73), (79, 75), (79, 76), (80, 48), (80, 49), (80, 50), (80, 52), (80, 56), (80, 59), (80, 69), (80, 71), (80, 72), (80, 73), (80, 75), (80, 76)]",0.00479,0.00479,"[(78, 75)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,9,"(79, 99)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.07481,"[(79, 49), (79, 50)]",0.00212,0.05141,"[(74, 52)]"
13560,clear nocolor B,10,clear,10,10,"(99, 48)",architect,1,0.0088,0.0088,"[(80, 48), (80, 49), (80, 50), (80, 52), (80, 56), (80, 57), (80, 59), (80, 69), (80, 71), (80, 72), (80, 73), (80, 76), (96, 48), (96, 49), (96, 50), (96, 52), (96, 56), (96, 57), (96, 59), (96, 69), (96, 71), (96, 72), (96, 73), (96, 76), (97, 48), (97, 49), (97, 50), (97, 52), (97, 56), (97, 57), (97, 59), (97, 69), (97, 71), (97, 72), (97, 73), (97, 76), (99, 48), (99, 49), (99, 50), (99, 52), (99, 56), (99, 57), (99, 59), (99, 69), (99, 71), (99, 72), (99, 73), (99, 76)]",0.00341,0.00604,"[(96, 57)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,11,"(70, 49)",helper,0,NA,NA,NA,NA,NA,NA,0.00871,0.09985,"[(80, 49), (80, 50)]",0.00355,0.03969,"[(74, 52)]"
13560,clear nocolor B,10,clear,10,12,"(80, 76)",architect,1,0.01002,0.01002,"[(80, 30), (80, 31), (80, 50), (80, 56), (80, 57), (80, 59), (80, 69), (80, 70), (80, 71), (80, 72), (80, 73), (80, 76), (96, 30), (96, 31), (96, 50), (96, 56), (96, 57), (96, 59), (96, 69), (96, 70), (96, 71), (96, 72), (96, 73), (96, 76), (97, 30), (97, 31), (97, 50), (97, 56), (97, 57), (97, 59), (97, 69), (97, 70), (97, 71), (97, 72), (97, 73), (97, 76)]",0.00594,0.00675,"[(96, 57)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,13,"(98, 59)",helper,1,NA,NA,NA,NA,NA,NA,1e-05,0.11801,"[(98, 50)]",0.00207,0.08232,"[(98, 69)]"
13560,clear nocolor B,10,clear,10,14,"(97, 58)",architect,1,0.01163,0.01163,"[(96, 30), (96, 31), (96, 41), (96, 50), (96, 56), (96, 57), (96, 58), (96, 69), (96, 70), (96, 71), (96, 72), (96, 73), (97, 30), (97, 31), (97, 41), (97, 50), (97, 56), (97, 57), (97, 58), (97, 69), (97, 70), (97, 71), (97, 72), (97, 73)]",0.01441,0.01441,"[(97, 41)]",NA,NA,NA,NA,NA,NA
13560,clear nocolor B,10,clear,10,15,"(96, 57)",helper,1,NA,NA,NA,NA,NA,NA,7e-05,0.14104,"[(96, 50)]",4e-05,0.11289,"[(96, 72)]"
98299,uncover blue all,1,uncover,5,0,"(81, 83)",architect,1,0.00887,0.00887,"[(66, 50), (66, 52), (66, 56), (66, 61), (66, 69), (66, 73), (66, 76), (66, 77), (66, 80), (66, 83), (72, 50), (72, 52), (72, 56), (72, 61), (72, 69), (72, 73), (72, 76), (72, 77), (72, 80), (72, 83), (81, 50), (81, 52), (81, 56), (81, 61), (81, 69), (81, 73), (81, 76), (81, 77), (81, 80), (81, 83), (85, 50), (85, 52), (85, 56), (85, 61), (85, 69), (85, 73), (85, 76), (85, 77), (85, 80), (85, 83)]",0.0044,0.00552,"[(72, 56)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,1,"(79, 65)",helper,0,NA,NA,NA,NA,NA,NA,0.00041,0.0725,"[(85, 61)]",0.00446,0.03098,"[(85, 61)]"
98299,uncover blue all,1,uncover,5,2,"(97, 47)",architect,0,0.00351,0.00954,"[(66, 47), (66, 50), (66, 52), (66, 56), (66, 69), (66, 73), (66, 76), (66, 77), (66, 79), (66, 80), (72, 47), (72, 50), (72, 52), (72, 56), (72, 69), (72, 73), (72, 76), (72, 77), (72, 79), (72, 80), (85, 47), (85, 50), (85, 52), (85, 56), (85, 69), (85, 73), (85, 76), (85, 77), (85, 79), (85, 80)]",0.00347,0.01013,"[(72, 56)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,3,"(87, 29)",helper,0,NA,NA,NA,NA,NA,NA,0.00198,0.10184,"[(85, 29)]",0.00421,0.03213,"[(85, 77)]"
98299,uncover blue all,1,uncover,5,4,"(66, 50)",architect,1,0.00996,0.00996,"[(66, 11), (66, 50), (66, 52), (66, 56), (66, 73), (66, 76), (66, 77), (66, 80), (66, 87), (66, 97), (72, 11), (72, 50), (72, 52), (72, 56), (72, 73), (72, 76), (72, 77), (72, 80), (72, 87), (72, 97), (85, 11), (85, 50), (85, 52), (85, 56), (85, 73), (85, 76), (85, 77), (85, 80), (85, 87), (85, 97)]",0.00591,0.01181,"[(72, 56)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,5,"(98, 32)",helper,0,NA,NA,NA,NA,NA,NA,0.00019,0.16781,"[(85, 87)]",0.00411,0.06661,"[(85, 87)]"
98299,uncover blue all,1,uncover,5,6,"(85, 87)",architect,1,0.01042,0.01042,"[(72, 11), (72, 14), (72, 52), (72, 56), (72, 73), (72, 76), (72, 77), (72, 87), (72, 97), (72, 98), (84, 11), (84, 14), (84, 52), (84, 56), (84, 73), (84, 76), (84, 77), (84, 87), (84, 97), (84, 98), (85, 11), (85, 14), (85, 52), (85, 56), (85, 73), (85, 76), (85, 77), (85, 87), (85, 97), (85, 98)]",0.00508,0.01985,"[(72, 56)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,7,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00193,0.09509,"[(84, 73)]",0.00589,0.02165,"[(32, 52)]"
98299,uncover blue all,1,uncover,5,8,"(93, 54)",architect,-1,0.00154,0.01136,"[(72, 11), (72, 14), (72, 52), (72, 56), (72, 69), (72, 73), (72, 76), (72, 77), (72, 97), (72, 98), (84, 11), (84, 14), (84, 52), (84, 56), (84, 69), (84, 73), (84, 76), (84, 77), (84, 97), (84, 98)]",0.00121,0.03168,"[(72, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,9,"(96, 36)",helper,-1,NA,NA,NA,NA,NA,NA,0.0095,0.15624,"[(84, 73)]",0.00558,0.01977,"[(32, 52)]"
98299,uncover blue all,1,uncover,5,10,"(74, 76)",architect,0,0.00423,0.01151,"[(36, 11), (36, 14), (36, 52), (36, 56), (36, 69), (36, 73), (36, 76), (36, 77), (36, 93), (36, 96), (36, 97), (36, 98), (84, 11), (84, 14), (84, 52), (84, 56), (84, 69), (84, 73), (84, 76), (84, 77), (84, 93), (84, 96), (84, 97), (84, 98)]",0.00407,0.01449,"[(36, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,11,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00175,0.10913,"[(84, 73), (84, 74)]",0.00566,0.02441,"[(32, 52)]"
98299,uncover blue all,1,uncover,5,12,"(29, 77)",architect,0,0.00423,0.01151,"[(36, 11), (36, 14), (36, 52), (36, 58), (36, 69), (36, 73), (36, 74), (36, 77), (36, 93), (36, 96), (36, 97), (36, 98), (84, 11), (84, 14), (84, 52), (84, 58), (84, 69), (84, 73), (84, 74), (84, 77), (84, 93), (84, 96), (84, 97), (84, 98)]",0.00393,0.01471,"[(36, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,13,"(99, 18)",helper,-1,NA,NA,NA,NA,NA,NA,0.02078,0.10747,"[(84, 73), (84, 74)]",0.0054,0.02608,"[(47, 59)]"
98299,uncover blue all,1,uncover,5,14,"(47, 59)",architect,0,0.00414,0.01126,"[(18, 14), (18, 29), (18, 52), (18, 58), (18, 59), (18, 69), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (84, 0), (84, 14), (84, 29), (84, 52), (84, 58), (84, 59), (84, 69), (84, 73), (84, 74), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99)]",0.00391,0.01382,"[(18, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,15,"(107, 82)",helper,-1,NA,NA,NA,NA,NA,NA,0.00061,0.09799,"[(84, 0)]",0.0043,0.04103,"[(65, 41)]"
98299,uncover blue all,1,uncover,5,16,"(65, 41)",architect,0,0.0038,0.01033,"[(18, 14), (18, 41), (18, 47), (18, 52), (18, 58), (18, 69), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (18, 107), (82, 0), (82, 14), (82, 41), (82, 47), (82, 52), (82, 58), (82, 69), (82, 73), (82, 74), (82, 93), (82, 96), (82, 97), (82, 98), (82, 99), (82, 107), (84, 0), (84, 14), (84, 41), (84, 47), (84, 52), (84, 58), (84, 69), (84, 73), (84, 74), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99), (84, 107)]",0.00393,0.01102,"[(18, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,17,"(83, 52)",helper,0,NA,NA,NA,NA,NA,NA,0.00874,0.0694,"[(82, 0)]",0.00472,0.03501,"[(83, 93)]"
98299,uncover blue all,1,uncover,5,18,"(101, 23)",architect,0,0.0038,0.01033,"[(18, 14), (18, 23), (18, 34), (18, 58), (18, 69), (18, 73), (18, 74), (18, 83), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (18, 107), (82, 0), (82, 14), (82, 23), (82, 34), (82, 58), (82, 69), (82, 73), (82, 74), (82, 83), (82, 93), (82, 96), (82, 97), (82, 98), (82, 99), (82, 107), (84, 0), (84, 14), (84, 23), (84, 34), (84, 58), (84, 69), (84, 73), (84, 74), (84, 83), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99), (84, 107)]",0.00434,0.0087,"[(18, 14)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,19,"(32, 58)",helper,0,NA,NA,NA,NA,NA,NA,0.0168,0.09277,"[(82, 0)]",0.00586,0.0468,"[(32, 93)]"
98299,uncover blue all,1,uncover,5,20,"(50, 40)",architect,0,0.00403,0.01096,"[(18, 5), (18, 32), (18, 34), (18, 40), (18, 69), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (18, 101), (18, 107), (82, 0), (82, 5), (82, 32), (82, 34), (82, 40), (82, 69), (82, 73), (82, 74), (82, 93), (82, 96), (82, 97), (82, 98), (82, 99), (82, 101), (82, 107), (84, 0), (84, 5), (84, 32), (84, 34), (84, 40), (84, 69), (84, 73), (84, 74), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99), (84, 101), (84, 107)]",0.00487,0.00774,"[(18, 32)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,21,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00171,0.18191,"[(68, 5)]",0.00401,0.10722,"[(68, 5)]"
98299,uncover blue all,1,uncover,5,22,"(68, 69)",architect,0,0.00403,0.01096,"[(18, 5), (18, 22), (18, 34), (18, 50), (18, 69), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (18, 101), (18, 107), (82, 0), (82, 5), (82, 22), (82, 34), (82, 50), (82, 69), (82, 73), (82, 74), (82, 93), (82, 96), (82, 97), (82, 98), (82, 99), (82, 101), (82, 107), (84, 0), (84, 5), (84, 22), (84, 34), (84, 50), (84, 69), (84, 73), (84, 74), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99), (84, 101), (84, 107)]",0.00503,0.00692,"[(18, 50)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,23,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00262,0.11991,"[(86, 93)]",0.00743,0.03136,"[(86, 93)]"
98299,uncover blue all,1,uncover,5,24,"(82, 99)",architect,1,0.01096,0.01096,"[(18, 5), (18, 22), (18, 34), (18, 51), (18, 68), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 99), (18, 101), (18, 107), (82, 0), (82, 5), (82, 22), (82, 34), (82, 51), (82, 68), (82, 73), (82, 74), (82, 93), (82, 96), (82, 97), (82, 98), (82, 99), (82, 101), (82, 107), (84, 0), (84, 5), (84, 22), (84, 34), (84, 51), (84, 68), (84, 73), (84, 74), (84, 93), (84, 96), (84, 97), (84, 98), (84, 99), (84, 101), (84, 107)]",0.00574,0.00617,"[(18, 68)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,25,"(84, 101)",helper,1,NA,NA,NA,NA,NA,NA,0.00181,0.1106,"[(86, 93)]",0.00695,0.0287,"[(86, 93)]"
98299,uncover blue all,1,uncover,5,26,"(18, 98)",architect,1,0.01314,0.01314,"[(18, 5), (18, 22), (18, 34), (18, 51), (18, 68), (18, 73), (18, 74), (18, 93), (18, 96), (18, 97), (18, 98), (18, 107)]",0.00599,0.0071,"[(18, 68)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,27,"(36, 97)",helper,1,NA,NA,NA,NA,NA,NA,0.00447,0.12806,"[(86, 93)]",0.00671,0.02565,"[(86, 93)]"
98299,uncover blue all,1,uncover,5,28,"(54, 96)",architect,1,0.01321,0.01321,"[(54, 5), (54, 22), (54, 34), (54, 51), (54, 68), (54, 73), (54, 74), (54, 93), (54, 96), (54, 107)]",0.00763,0.0143,"[(54, 68)]",NA,NA,NA,NA,NA,NA
98299,uncover blue all,1,uncover,5,29,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00342,0.08529,"[(86, 93)]",0.00718,0.02277,"[(86, 93)]"
98299,uncover blue all,1,uncover,5,30,"(72, 93)",architect,1,0.01312,0.01312,"[(72, 5), (72, 22), (72, 34), (72, 51), (72, 68), (72, 73), (72, 74), (72, 93), (72, 107)]",0.01757,0.03691,"[(72, 68)]",NA,NA,NA,NA,NA,NA
98299,fill nocolor C2,2,fill,12,0,"(68, 89)",architect,1,0.00766,0.00766,"[(66, 52), (66, 69), (66, 89), (68, 52), (68, 69), (68, 89), (72, 52), (72, 69), (72, 89), (74, 52), (74, 69), (74, 89), (79, 52), (79, 69), (79, 89), (81, 52), (81, 69), (81, 89), (85, 52), (85, 69), (85, 89), (91, 52), (91, 69), (91, 89), (93, 52), (93, 69), (93, 89), (94, 52), (94, 69), (94, 89), (95, 52), (95, 69), (95, 89), (96, 52), (96, 69), (96, 89), (98, 52), (98, 69), (98, 89), (100, 52), (100, 69), (100, 89), (101, 52), (101, 69), (101, 89)]",0.0033,0.00343,"[(94, 89)]",NA,NA,NA,NA,NA,NA
98299,fill nocolor C2,2,fill,12,1,"(81, 76)",helper,0,NA,NA,NA,NA,NA,NA,0.14296,0.1663,"[(66, 76)]",0.00204,0.1126,"[(66, 76)]"
98299,fill nocolor C2,2,fill,12,2,"(66, 69)",architect,1,0.00766,0.00766,"[(66, 52), (66, 69), (66, 71), (72, 52), (72, 69), (72, 71), (74, 52), (74, 69), (74, 71), (76, 52), (76, 69), (76, 71), (79, 52), (79, 69), (79, 71), (85, 52), (85, 69), (85, 71), (86, 52), (86, 69), (86, 71), (91, 52), (91, 69), (91, 71), (93, 52), (93, 69), (93, 71), (95, 52), (95, 69), (95, 71), (96, 52), (96, 69), (96, 71), (98, 52), (98, 69), (98, 71), (99, 52), (99, 69), (99, 71), (100, 52), (100, 69), (100, 71), (101, 52), (101, 69), (101, 71)]",0.00333,0.00356,"[(95, 52)]",NA,NA,NA,NA,NA,NA
98299,fill nocolor C2,2,fill,12,3,"(89, 83)",helper,-1,NA,NA,NA,NA,NA,NA,0.00639,0.14153,"[(86, 58)]",0.00393,0.07812,"[(85, 77)]"
98299,fill nocolor C2,2,fill,12,4,"(83, 89)",architect,1,0.00766,0.00766,"[(72, 51), (72, 52), (72, 89), (74, 51), (74, 52), (74, 89), (76, 51), (76, 52), (76, 89), (79, 51), (79, 52), (79, 89), (83, 51), (83, 52), (83, 89), (84, 51), (84, 52), (84, 89), (85, 51), (85, 52), (85, 89), (86, 51), (86, 52), (86, 89), (91, 51), (91, 52), (91, 89), (93, 51), (93, 52), (93, 89), (95, 51), (95, 52), (95, 89), (96, 51), (96, 52), (96, 89), (98, 51), (98, 52), (98, 89), (99, 51), (99, 52), (99, 89), (100, 51), (100, 52), (100, 89)]",0.0035,0.00368,"[(96, 51)]",NA,NA,NA,NA,NA,NA
98299,fill nocolor C2,2,fill,12,5,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00072,0.16105,"[(86, 58)]",0.00463,0.05681,"[(85, 77)]"
98299,fill nocolor C2,2,fill,12,6,"(84, 71)",architect,1,0.00766,0.00766,"[(72, 51), (72, 52), (72, 71), (74, 51), (74, 52), (74, 71), (76, 51), (76, 52), (76, 71), (79, 51), (79, 52), (79, 71), (84, 51), (84, 52), (84, 71), (85, 51), (85, 52), (85, 71), (86, 51), (86, 52), (86, 71), (91, 51), (91, 52), (91, 71), (93, 51), (93, 52), (93, 71), (95, 51), (95, 52), (95, 71), (96, 51), (96, 52), (96, 71), (98, 51), (98, 52), (98, 71), (99, 51), (99, 52), (99, 71), (100, 51), (100, 52), (100, 71), (101, 51), (101, 52), (101, 71)]",0.00368,0.00431,"[(96, 51)]",NA,NA,NA,NA,NA,NA
98299,fill nocolor C2,2,fill,12,7,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00096,0.16616,"[(86, 58)]",0.00485,0.06513,"[(85, 77)]"
